x,TH_final,TW_H_final,TW_C_final,TC_final,dT,PH,dp_amb,alpha_i_final,alpha_o_final,Q3,mdot_vec,Tower inlet diameter,Air face velocity,Bu_c,Bu_j
0.0,339.10999999999996,0.0,0.0,0.0,0.0,8000000.0,19.967793526906153,0.0,0.0,0.0,0.05009296109968994,0,3,0.0,0.0
0.4,336.7791430962358,328.3657826450717,327.99233391869365,321.28347575084695,17.87261280713858,7999982.326183506,19.90557402919111,813.956178685986,48.9801682168593,207.70997409509553,0.05040703887480545,,,0.03923957018335488,7.834189582194783e-05
0.8,334.68329744898915,327.52519772538716,327.17749213816666,320.92971619205565,15.92952293863766,7999965.040660949,19.870790477226304,884.6258122500564,48.96949612895334,193.39179225892974,0.05022974633069724,,,0.03658311297457935,11.817929688702991
1.2000000000000002,332.80318015151335,326.7150014210994,326.39203709058006,320.5875804017659,14.203426875848209,7999948.1144280005,19.865456522166724,959.3758504010593,48.95914726660301,179.63085145433817,0.05027025364424116,,,0.034010385848504084,44.395802714987674
1.6,331.1195827504358,325.9405336572904,325.6411709516466,320.2597837879847,12.672810260578387,7999931.519851383,,1038.0557793279768,48.94921209128225,166.5037672322632,,,,0.03153529430171969,93.47336026256453
2.0,329.6138432965869,325.2056189312815,324.92862314199755,319.9483299026418,11.31704297357544,7999915.230805368,,1120.5004477451525,48.939758565262025,154.06342062856064,,,,0.02916833063520763,154.97396840194384
2.4000000000000004,328.26820699709106,324.51269424335516,324.2567756872338,319.65459183316614,10.116722184000025,7999899.22275315,,1206.5417518261747,48.930834949363046,142.34038813969005,,,,0.026916684465184994,225.11341029913999
2.8000000000000003,327.06607134825464,323.86296522371026,323.6268137977724,319.3793650625105,9.053940448780224,7999883.472779524,,1296.0174499225116,48.9224710955694,131.34602716303567,,,,0.024784686430676287,300.47279424770045
3.2,325.9921295603409,323.2566040926504,323.03891757635733,319.1229476784233,8.11241935634689,7999867.959583482,,1388.7785523653756,48.91468078082348,121.07595357696366,,,,0.022774266913641296,378.0400247160714
3.6,325.0324306953451,322.6929587241056,322.4924647903587,318.88523240089916,7.277540826956852,7999852.663439649,,1484.6951591977504,48.90746445111926,111.51354081942085,,,,0.020885401441231032,455.22574998219864
4.0,324.17437650771643,322.1707538753196,321.9862263378229,318.6657985498319,6.53630158254839,7999837.566136893,,1583.6611037236905,48.90081259875625,102.63312558378951,,,,0.019116507227390583,529.8596091728695
4.4,323.4066730416329,321.68827114333754,321.51854122493717,318.46399782898504,5.877217656367861,7999822.6509014275,,1685.5977194210536,48.894707216037936,94.40277729998746,,,,0.017464784613032462,600.1720499308079
4.800000000000001,322.7192550269086,321.2435012706555,321.0874647115646,318.27902822512425,5.290202202644593,7999807.902310231,,1790.4567586115768,48.88912532357418,86.78661181871423,,,,0.015926512313301493,664.7664779992668
5.2,322.1031893236252,320.8342676359347,320.6908885488849,318.1099961996848,4.766428152989704,7999793.306199732,,1898.2232169973481,48.884041495942306,79.74660064438737,,,,0.014497286032380437,722.5850205394278
5.6000000000000005,321.5505749737064,320.45832214844046,320.32663437440675,317.9559641455231,4.298189849715129,7999778.849573361,,2008.91822123002,48.87942716288438,73.24396143686178,,,,0.013172216599607081,772.8709214479094
6.0,321.0544400390235,320.1134172695098,319.9925238406667,317.81598718489704,3.8787715202080904,7999764.520510312,,2122.601790210899,48.87525485876305,67.24021051245586,,,,0.011946099184159311,815.1301861387038
6.4,320.60864235472224,319.79735845763446,319.6864297878839,317.689140506702,3.5023222625353014,7999750.308077513,,2239.3767470803396,48.87149620348751,61.69787045254052,,,,0.010813540123194104,849.0931195134344
6.800000000000001,320.20777627965333,319.5080398273442,319.4063110105901,317.5745385534753,3.1637440695880628,7999736.202245881,,2359.393337805767,48.86812522612025,56.580966631169076,,,,0.009769065852494747,874.6778075485646
7.2,319.84708690942733,319.243467097313,319.1502346397356,317.47134633705093,2.85859225366994,7999722.193811574,,2482.8551352633335,48.865116566119426,51.85534182955192,,,,0.008807211109911109,891.9561630029343
7.6000000000000005,319.5223925348296,319.00177146479575,318.91638974233507,317.37878884282514,2.5829861716736104,7999708.274322552,,2610.0272200128898,48.86244697974662,47.48880932902699,,,,0.007922583700496992,901.1224124929506
8.0,319.23001526810435,318.78121598547517,318.7030935774363,317.2961539958973,2.3335323174640052,7999694.436010501,,2741.246690725349,48.86009563203406,43.4512215955462,,,,0.00710991924178941,902.4651266788002
8.4,318.96671954771125,318.5801969174325,318.50879295189156,317.22279390682866,2.107257467157865,7999680.671728038,,2876.9366550602713,48.85804333307797,39.71446359322271,,,,0.006364123096438041,896.342585716619
8.8,318.7296581164561,318.3972418983755,318.33206253236204,317.1581267209474,1.9015498819677532,7999666.974890936,,3017.625475012587,48.856272957635774,36.25237807426226,,,,0.005680298282829854,883.1609328699576
9.200000000000001,318.51632465825895,318.2310052474748,318.1716002917733,317.10163336205824,1.714110217715188,7999653.339425091,,3163.9718347927887,48.85476961150473,33.04068518517911,,,,0.005053771921172388,863.3564520129277
9.600000000000001,318.3245125665831,318.0802621876767,318.0262219501747,317.0528560619759,1.5429082449883254,7999639.759717886,,3316.7994643245006,48.85352041168614,30.056860641288228,,,,0.004480110353472509,837.3804521219831
10.0,318.1522791759589,317.94390224815317,317.89485461577414,317.01139653467055,1.386145735353466,7999626.230573589,,3477.144960779259,48.85251443560922,27.28000318621361,,,,0.0039551296777418105,805.6872215821693
10.4,317.9979148126611,317.8209222724578,317.77653003557236,316.97691341577416,1.242224774677311,7999612.747172401,,3646.324500761314,48.851742756920565,24.690699707455547,,,,0.0034749033580782854,768.725101196332
10.8,317.85991606778174,317.71041933131704,317.67037774590005,316.94911939199795,1.109720798067201,7999599.305032822,,3826.0285066112915,48.85119808332434,22.27089311867121,,,,0.0030357681550383896,726.9307656041416
11.200000000000001,317.73696281701837,317.6115839017573,317.5756184969376,316.9277791417664,0.9873591357326177,7999585.899976971,,4018.4596981202085,48.850874938604974,20.003745571397992,,,,0.0026343275013862404,680.7263808449485
11.600000000000001,317.6278985172755,317.52369330252077,317.4915579246526,316.9127072116889,0.8739950285479381,7999572.528098536,,4226.5390488702205,48.85076961550073,17.873507074250295,,,,0.002267455455232007,630.5202390708482
12.0,317.5317133830223,317.4461054519014,317.41758053849117,316.9037660870035,0.7685965508175627,7999559.185733043,,4454.222932407769,48.850880079655624,15.865388096075298,,,,0.0019323023188864408,576.711321887884
0.0,339.10999999999996,0.0,0.0,0.0,0.0,8000000.0,,0.0,0.0,0.0,,,,0.0,0.0
0.4,336.55083915316055,326.7143351394286,326.30101081002596,318.86044173111173,20.311282143755363,7999982.146194274,,776.282466182834,48.87904739530816,229.8885488553729,,,,0.046971777487301865,9.1805290589533e-05
0.8,334.26267247087003,325.97271100665256,325.5886148101486,318.67367847589406,17.979537530541336,7999964.723689384,,850.0074184542128,48.87539331477324,213.63203403403048,,,,0.0436414038707144,13.84209721474222
1.2000000000000002,332.2246267070308,325.25027747298606,324.8946645082967,318.49204344704015,15.90563854125429,7999947.69902614,,928.812814175672,48.871845892657646,197.7898288016134,,,,0.04037214901771254,51.88445685876894
1.6,330.4149543761653,324.5541096497441,324.2259587134276,318.31735859280775,14.067349478895267,7999931.039973535,,1012.6113276195374,48.86844248414002,182.51561090543976,,,,0.0371929311331065,108.80624700679387
2.0,328.81188928766557,323.88956652399986,323.5876476616856,318.15101019723005,12.442204895332793,7999914.715816949,,1101.2406739047037,48.865211167496454,167.92548653324332,,,,0.034129276370667955,179.36832741532956
2.4000000000000004,327.3942849375465,323.2605473376031,322.9834792863127,317.9940140925118,11.008223747545287,7999898.69756073,,1194.5212981088189,48.86217275803881,154.1036123152153,,,,0.031201429370798867,258.63493303092423
2.8000000000000003,326.14209189646283,322.6695568619694,322.41586190194147,317.8470323852747,9.74445869626004,7999882.958054931,,1292.271016915874,48.859341736455164,141.10363711173204,,,,0.028424422856125755,342.1399207096312
3.2,325.0366764964212,322.1178576359525,321.8860104949207,317.71041451747845,8.631373534794989,7999867.472054472,,1394.3182010621272,48.85672568855019,128.9520093868343,,,,0.02580841497734855,425.9950458131022
3.6,324.0609992173099,321.60566908115965,321.3941379616751,317.58424620087317,7.6510671196365365,7999852.216222002,,1500.5129378872166,48.8543272050102,117.65235826095498,,,,0.023359210387286593,506.944892647787
4.0,323.19967960322043,321.13238305983424,320.9396622260465,317.4684054881329,6.787366833942087,7999837.1690867245,,1610.736368464588,48.852144959951566,107.19018853073614,,,,0.02107886389448248,582.3769502750567
4.4,322.43897926666483,320.69677178309655,320.5214060023843,317.3626164076286,6.025825567169193,7999822.310970736,,1724.908259362613,48.850174943518546,97.53741059441342,,,,0.0189663128422279,650.2972348815916
4.800000000000001,321.7667230539326,320.29717248672233,320.1377742209278,317.26649543812806,5.353650385022263,7999807.623893475,,1842.9933464460994,48.84841034336165,88.65637320626264,,,,0.017017990187724572,709.2817095946798
5.2,321.1721891436283,319.9316430211143,319.78690353466675,317.17959184486955,4.759587800103759,7999793.091462913,,1965.0070896858049,48.84684348888849,80.50324681124387,,,,0.015228386781818492,758.4124888047988
5.6000000000000005,320.6459787466911,319.5980872992233,319.46678287816803,317.10142045237814,4.233787075004784,7999778.69875997,,2091.021086885633,48.845466113837894,73.03074282024596,,,,0.013590553058219424,797.206471619037
6.0,320.17988011585555,319.29435100129297,319.1753454054857,317.0314847874166,3.767655277455731,7999764.432221461,,2221.16891419764,48.844269827514104,66.1902089575615,,,,0.012096533690378757,825.5422849462468
6.4,319.7667349210338,319.01829294292855,318.9105371214263,316.96929736197313,3.3537120827170384,7999750.27952512,,2355.6533785922757,48.84324653018857,59.933151023220184,,,,0.010737726235829938,843.5891485367882
