x,TH_final,TW_H_final,TW_C_final,TC_final,dT,PH,dp_amb,alpha_i_final,alpha_o_final,Q3,mdot_vec,Tower inlet diameter,Air face velocity,Bu_c,Bu_j
0.0,339.10999999999996,0.0,0.0,0.0,0.0,8000000.0,5.956927031690906,0.0,0.0,0.0,0.05260819725375085,[],1.394183938867668,0.0,0.0
0.4,336.7708198517572,328.0549514031171,327.66132767908,317.5134632574904,23.061786292066813,7999980.6976250475,5.90760849620116,831.3139947778471,30.39352231952031,218.93118859962624,0.05363771682868986,,,0.03699232727399645,7.355544253258547e-05
0.8,334.6251653966439,326.96922554196556,326.5951737427917,316.94773122345794,21.254144734240413,7999961.82501536,5.870201478906981,894.6630210726781,30.381991078036116,208.04539965646987,0.052559528427838745,,,0.03581058136646061,11.484481699922528
1.2000000000000002,332.65943527673824,325.9247529997686,325.56945848521525,316.4019767297985,19.61869590757152,7999943.358591421,5.844705275990585,961.147066222533,30.370832947552724,197.61270890984784,0.053686385654398656,,,0.0346832144428743,44.817592049774284
1.6,330.860202548038,324.9255390422902,324.58815202522686,315.8792429820505,18.13911942805123,7999925.275814207,,1030.6619691958488,30.360123790719346,187.65266462573197,,,,0.03361001467936867,98.37092663928722
2.0,329.2144146717026,323.97427832257483,323.6539311399547,315.38171222732507,16.800111964501582,7999907.555231412,,1103.0922038428248,30.349919849504428,178.1752093990548,,,,0.03258983242130692,170.6026371729062
2.4000000000000004,327.70954548347316,323.0724807423626,322.7683020456238,314.91075782722,15.587537245616772,7999890.176500822,,1178.3139415835922,30.34025854660322,169.18239311626797,,,,0.031620904033347705,260.07055365831854
2.8000000000000003,326.3337166680674,322.2207055300061,321.93183434141423,314.4671748467211,14.488328916287628,7999873.120393102,,1256.2032180894578,30.331164474415342,160.66844757512808,,,,0.030700605247904716,365.4326147051872
3.2,325.07577291304233,321.41869167015795,321.1442875936848,314.05120995332993,13.490585587818657,7999856.368776833,,1336.6375380332508,30.322649406155914,152.6219253313259,,,,0.029825856279311953,485.44121498297704
3.6,323.9253227651537,320.6655193536229,320.40477024333256,313.662658261459,12.583550735811968,7999839.904590144,,1419.4983277749182,30.314714507876037,145.02711386338137,,,,0.028993306518867928,618.9326943168473
