x,TH_final,TW_H_final,TW_C_final,TC_final,dT,PH,dp_amb,alpha_i_final,alpha_o_final,Q3,mdot_vec,Tower inlet diameter,Air face velocity,Bu_c,Bu_j
0.0,339.10999999999996,0.0,0.0,0.0,0.0,8000000.0,6.827761544157515,0.0,0.0,0.0,0.0291359385673661,62.467954231444686,1.512143401551979,0.0,0.0
0.4,335.2343374398825,322.5988509037908,322.2332473365061,313.17756580147534,26.236506396029938,7999993.387071184,6.779312923106047,523.7603672890905,32.096572034188284,203.34654299380227,0.029884589700405355,,,0.21067960035274386,0.0003891090772878893
0.8,331.92459821085635,320.80199430137776,320.47014374385463,312.24461037045376,23.369858795706477,7999987.016778833,6.742255248581522,542.2233375976843,32.07606415145521,184.57331850306744,0.02908702721153333,,,0.21928549726776375,65.18934176307627
1.2000000000000002,329.08995672482195,319.2671304874082,318.9646217019742,311.4619107920634,20.900490627844533,7999980.865122508,6.719342076665708,561.8839745388218,32.05900664412904,168.25359834373526,0.02993350105183386,,,0.22752301984729742,272.0743716675291
1.6,326.6546104725086,317.9508133305698,317.67390042041285,310.80259168055585,18.767891494651735,7999974.911182476,,582.7037496278898,32.044770056469225,154.01732383831586,,,,0.2354235868146967,636.7515975066194
2.0,324.555400281267,316.8173510422955,316.56284679412107,310.2449529643556,16.920859846358155,7999969.136684338,,604.6481309307339,32.03284651999054,141.55375850425568,,,,0.24302272199188088,1174.2577738674217
2.4000000000000004,322.7397428370572,315.83736440087625,315.6025488855003,309.77137048682107,15.31628652369136,7999963.525624823,,627.6895238047446,32.0228244447567,130.60300167291547,,,,0.25035937244112244,1898.7533855090387
2.8000000000000003,321.1638568370768,314.986601446258,314.7691444843556,309.36743367087865,13.9180135017981,7999958.063952006,,651.809174971967,32.01436726000519,120.94827684612733,,,,0.25747613816502846,2823.755557178983
3.2,319.79125855447967,314.24499552417615,314.04289240899595,309.02131693298094,12.695738428281402,7999952.739293373,,676.99744956874,32.0071993839698,112.4085580813657,,,,0.26441884046353137,3962.410348417936
3.6,318.591510458262,313.5959249995026,313.40744445988736,308.7233430698028,11.624003668717762,7999947.540724859,,703.252692616262,32.00109513183149,104.83176209235987,,,,0.27123449671144056,5327.7693264617255
4.0,317.5391833448572,313.0256180823093,312.84926063430294,308.4656398336044,10.681326982899805,7999942.458574091,,730.5791636890121,31.995872740792016,98.08897021044565,,,,0.27796811757590206,6933.019608017875
4.4,316.61299380605345,312.52263560678864,312.35709913431714,308.24180216966704,9.849546879269042,7999937.484252353,,758.9855113515065,31.99138540602043,92.07040757794346,,,,0.28466125855445035,8791.675789436917
4.800000000000001,315.7950816856959,312.07740817341653,311.9215576561564,308.04653130736824,9.11336733544124,7999932.610111363,,788.4849465028836,31.98751237726729,86.68313653433991,,,,0.29135470042412026,10917.841393467317
5.2,315.07040642385823,311.6818497226764,311.53468980840023,307.875312846611,8.459995433150254,7999927.829322185,,819.0970107105517,31.984149664913488,81.84947452443947,,,,0.29809411023140203,13326.660987380592
5.6000000000000005,314.42625784518447,311.3291065394877,311.18975908087316,307.7242947774669,7.878690081157629,7999923.135773246,,850.8479195039597,31.981208559793323,77.50423286820303,,,,0.3049306939697245,16034.773406470575
6.0,313.8518745755034,311.01343358517744,310.8811229314005,307.59035958223586,7.360203882886992,7999918.523982993,,883.766486038521,31.978618579753554,73.59040358067983,,,,0.31191078121883414,19060.243911774593
6.4,313.3381868540459,310.730317783285,310.6043735873375,307.47170364715896,6.895779406581823,7999913.9890192915,,917.8626417919504,31.976346640144566,70.04941735098353,,,,0.319026464894153,22419.62592667928
6.800000000000001,312.87741405257066,310.4753617706829,310.35517603196007,307.3655267300413,6.479409854770211,7999909.526433146,,953.180869280496,31.974323939691033,66.84659745206119,,,,0.32635460991246373,26135.65933800549
