x,TH_final,TW_H_final,TW_C_final,TC_final,dT,PH,dp_amb,alpha_i_final,alpha_o_final,Q3,mdot_vec,Tower inlet diameter,Air face velocity,Bu_c,Bu_j
0.0,360.45,0.0,0.0,0.0,0.0,8000000.0,21.49451066062409,0.0,0.0,0.0,0.07032339349452098,0,3,0.0,0.0
1.2,348.05606812630083,324.53598083653236,323.7549674117127,310.60392687977526,46.0315483080596,7999890.844022533,21.324210227266306,548.6980299164566,52.74942638688179,1303.185150637273,0.07137229109411088,,,0.04612560439985701,7.613961217227282e-05
2.4,338.0492719808107,322.4272230652295,321.7245506660677,309.88716609891446,35.30901169763058,7999791.032243305,21.18758696068012,711.262922071948,52.725262246316916,1172.466704470427,0.06992551237462964,,,0.043775047590488565,109.85916869019024
3.5999999999999996,330.3000474714316,320.114660913224,319.4947811911716,309.0461697556413,27.019483673704997,7999699.436669676,21.083478520025448,920.4554841177129,52.695464051635696,1034.3203116429863,0.07177017221399914,,,0.04161396894576195,436.6995405342598
4.8,324.4894924697174,317.8204861611591,317.28059960101984,308.1747827799502,20.866997844238483,7999614.906427595,,1177.2721308912753,52.66364840337305,900.8451402198976,,,,0.0400107492183414,977.3789902505944
6.0,320.21462975452346,315.73330441634505,315.26489191717235,307.35996927738927,16.421095970255806,7999536.36819572,,1477.5177349621833,52.6333394937408,781.5847895725294,,,,0.03924793238305992,1746.7907752154192
7.199999999999999,317.089616979119,313.9524790593991,313.5442284847878,306.6510576752178,13.246557224895923,7999462.89072468,,1813.6039753253751,52.60662078116769,681.1996691239067,,,,0.03952683067106653,2795.052170952899
8.4,314.7978775541205,312.4921145380871,312.13233826337677,306.05497389438807,10.986400356670288,7999393.706529529,,2176.148790812385,52.583799793659225,600.3163119279906,,,,0.04107160731030614,4225.446724430297
9.6,313.1046165985175,311.3282330192377,311.00687880354957,305.5766187346272,9.35504816920286,7999328.201116775,,2557.7849493201247,52.565393870837056,536.2059455916335,,,,0.04402610393842192,6197.699429730077
10.799999999999999,311.8435882421012,310.4203749650609,310.1297270192512,305.2170604769894,8.143788807422482,7999265.884627594,,2954.6435366392334,52.551832729393546,484.970008205499,,,,0.04846688434028571,8924.754520217444
12.0,310.89832473516907,309.72538663935364,309.4599982975645,304.9735478708306,7.20709562597898,7999206.360914431,,3367.02362316031,52.54333864153466,442.8222808812445,,,,0.05434818970282432,12650.970932414595
0.0,360.45,0.0,0.0,0.0,0.0,8000000.0,,0.0,0.0,0.0,,,,0.0,0.0
1.2,347.4807439342848,320.7392381911591,319.9077138670035,305.8390446304063,50.66372653933212,7999888.125648082,,522.4873649980772,52.499283296936355,1387.4667415289687,,,,0.05614922896349449,8.709406506891357e-05
2.4,336.9797505421183,319.1505380839402,318.3943482470923,305.60015061293586,38.93760425792351,7999786.357139235,,684.0394490810529,52.49882281889365,1261.7649519506986,,,,0.05420223516878126,128.85134087812023
3.5999999999999996,328.89835133803365,317.3043133631281,316.6324541923806,305.264182349191,29.72503988832318,7999693.540908138,,897.1566846848765,52.49480035428769,1121.0522979505442,,,,0.0524758623432837,525.5661280454729
4.8,322.93730835966863,315.3976682184096,314.8108755994735,304.8807614727219,22.827660516329388,7999608.442133337,,1164.5090661736986,52.48846363876176,979.1117581216157,,,,0.05153394130886605,1208.4703760387085
6.0,318.6585782860402,313.6251606358934,313.116197687343,304.50196100633997,17.849076857178716,7999529.872779239,,1481.4231890553358,52.48123120682214,849.2465503003298,,,,0.0519533364925204,2227.1787715444843
7.199999999999999,315.6219320031942,312.1047281470239,311.6615723690743,304.1600746086327,14.332464866416217,7999456.787861774,,1837.3510053622342,52.47400765723786,739.441872418945,,,,0.05432615543480434,3702.05302490658
8.4,313.46439109776037,310.8648981302571,310.47419824542516,303.85971992551083,11.875655227413517,7999388.326952696,,2217.5892059672956,52.46682213845496,651.9148993947709,,,,0.059482836913141574,5880.958543267766
9.6,311.9208259650753,309.89112518287595,309.54116967104875,303.6157790796051,10.144710423504762,7999323.8084047,,2607.98708636511,52.460693770030055,583.9295611395908,,,,0.06844812406145243,9198.707300879847
10.799999999999999,310.80787395727003,309.1483900492685,308.8302734192143,303.44356674878435,8.891504090458284,7999262.696659264,,2997.126803776097,52.45684742985315,530.8037676125571,,,,0.0826122660019529,14358.75541745286
12.0,310.0000897429354,308.59713716978627,308.30477851520124,303.35417385448164,7.94192169614621,7999204.5642077895,,3378.1254789903087,52.45629461812439,487.8244665380154,,,,0.10371462339986037,22403.146803160762
0.0,306.67833439075974,0.0,0.0,0.0,0.0,7998702.310740656,,0.0,0.0,0.0,,,,0.0,0.0
1.2,307.0663793945143,305.8796932432173,305.5951243867245,300.7642462252142,6.976655847951463,7998737.307533223,,5985.023975455653,52.32433553408861,474.8265480275793,,,,0.16737124967032194,39589.98504158105
2.4,307.3544209572226,306.27218607367126,305.9780192014367,300.9851353476203,7.123075233794452,7998773.753903397,,6545.946488614375,52.334217724647324,490.84162689624327,,,,0.19380827216861057,35307.84565742767
3.5999999999999996,307.5813120626082,306.57240437925157,306.2714331636068,301.1638397543145,7.2225749091832085,7998811.879704128,,7017.111582866484,52.34236077487597,502.19523347885956,,,,0.221606040596745,29947.03009355038
