x,TH_final,TW_H_final,TW_C_final,TC_final,dT,PH,dp_amb,alpha_i_final,alpha_o_final,Q3,mdot_vec,Tower inlet diameter,Air face velocity,Bu_c,Bu_j
0.0,360.45,0.0,0.0,0.0,0.0,8000000.0,7.860495228451244,0.0,0.0,0.0,0.07425793550656343,33.83105284610015,1.5845130726083874,0.0,0.0
1.2,349.7401073983691,331.57551340884356,330.86788977422293,314.56006456137493,44.51071693313452,7999878.840745464,7.750617026842515,628.1366659924095,34.87396049294817,1180.7282480966412,0.07597777846979287,,,0.027495728645085087,4.957569549616231e-05
2.4,340.9505893281475,328.47083714385417,327.83641385333334,313.20089067242316,35.70906289515597,7999766.532641551,7.653849627103965,784.9257199965815,34.8424953973704,1058.5874520391178,0.073656851678548,,,0.025937034302256363,69.82690390971177
3.5999999999999996,333.8961366780895,325.3508590025071,324.78697190689076,311.7642824587259,28.827511476076836,7999662.0459094215,7.568217478574315,975.1590194803707,34.80788252972763,940.8920081009334,0.07657886229772613,,,0.02463694676094081,273.0667653462091
4.8,328.3240843374466,322.41247596743995,321.91317060870136,310.369284709253,23.546503833385373,7999564.399149738,,1198.521186874352,34.773456420479896,833.132067200427,,,,0.023692061215762963,604.0594618414964
6.0,323.9605483140826,319.77344202696577,319.3305250371124,309.07968453229,19.551558786222017,7999472.705341153,,1451.9120387796888,34.740933048009744,739.0434347978754,,,,0.02320255800116359,1069.0034460017494
7.199999999999999,320.5535254215071,317.4928749896258,317.09776138926566,307.94478519411035,16.53263401952171,7999386.195382304,,1731.4745533047353,34.71190548784673,659.2795468565172,,,,0.023201755550454707,1689.8737104710285
8.4,317.88956135997245,315.56982035917196,315.2142891954082,306.97160805843447,14.247941924983081,7999304.220269022,,2032.6400938334373,34.68670002008554,593.2329950741793,,,,0.02373968594459674,2509.6773237950165
9.6,315.80263178992914,313.98507644032645,313.6625389661587,306.1799007129191,12.47882940024715,7999226.238060976,,2353.6393178341805,34.66631075725768,538.1803096765015,,,,0.024771746041684386,3583.165344864564
10.799999999999999,314.1658292200819,312.7021946197796,312.40767961431845,305.57181694546654,11.067591895929013,7999151.79208355,,2694.4219100139726,34.65113776791789,491.422515288855,,,,0.02623387015264391,4972.912282079137
12.0,312.88784523338467,311.69581709323546,311.4270845909252,305.18803592256154,9.84909390750147,7999080.48438904,,3064.1337636893186,34.6430873417122,448.4022878053729,,,,0.027757619486742987,6678.289748239347
0.0,360.45,0.0,0.0,0.0,0.0,8000000.0,,0.0,0.0,0.0,,,,0.0,0.0
1.2,348.6368187170811,326.0677661574658,325.2654898526132,306.608608970725,52.445071534646445,7999874.232785207,,588.2081896569197,34.58974397201718,1338.6640151213915,,,,0.036228133056666056,6.105282620170038e-05
2.4,338.991708707271,323.6584837033769,322.9334807675755,306.0716802637814,41.81842495534153,7999758.70788514,,750.966907491455,34.58627483665983,1209.7270418223193,,,,0.03468021656509373,88.2372426977635
3.5999999999999996,331.384403622171,321.0912903382654,320.44569325772886,305.4274205953573,33.39007284953033,7999652.259786123,,956.1427061823094,34.57957592295207,1077.2318399450328,,,,0.03342763442128941,353.4623256481754
4.8,325.5448568435634,318.58744839801716,318.01760138627037,304.7579286395122,26.9102878368368,7999553.717474681,,1204.4974090468784,34.571322489942126,950.836618417011,,,,0.032711743497346984,801.2803859525825
6.0,321.1346701275033,316.3043052431966,315.801648166611,304.10183054679516,22.063791686044,7999461.992390724,,1491.6263797367437,34.5618864268568,838.7246841225333,,,,0.03283123859399274,1459.4364740857293
7.199999999999999,317.8268076272113,314.3368894980134,313.89078231970666,303.504020502436,18.484664115245494,7999376.135630507,,1810.6379231647213,34.55239190828773,744.3665266764024,,,,0.03401551379888927,2394.128850510263
8.4,315.345361628355,312.7024893900529,312.3020422375809,302.97559487307893,15.861739259744411,7999295.355987757,,2152.74155348639,34.54316838007346,668.1790172821442,,,,0.03658993806451922,3733.9285993214667
9.6,313.48096700223846,311.3908873725119,311.0271898284243,302.5546336364883,13.903170856107636,7999219.00744514,,2512.38825533627,34.5358878287502,606.8592724641594,,,,0.040796442121048514,5675.672180386074
10.799999999999999,312.0791548394695,310.3671312525692,310.03354865926076,302.2614602726864,12.393923244502503,7999146.5594297685,,2886.2859896693963,34.53167924019518,556.6099996356284,,,,0.04693418884134552,8504.502204456603
12.0,311.03122337562576,309.6095082578258,309.303218372885,302.16745071590213,11.109592095777828,7999077.55956634,,3286.560976845213,34.53369980918903,511.0698704787978,,,,0.054467758699076704,12432.4763753515
0.0,306.9263976724912,0.0,0.0,0.0,0.0,7998492.633986037,,0.0,0.0,0.0,,,,0.0,0.0
1.2,307.2827869168274,305.9756825149926,305.63220711707345,297.58806667706324,11.448094020425287,7998532.062600445,,6352.095861301755,34.36998500856869,573.1169573413835,,,,0.18703981520785512,42981.032227641015
2.4,307.5426593330759,306.3785061285751,306.03201417908997,297.9199972498877,11.44116527990451,7998573.465962642,,6994.587723026413,34.38081622815135,578.1503217317812,,,,0.212272847232068,37293.071825120984
3.5999999999999996,307.7691767657369,306.64535791489106,306.29802878381224,298.1685460350241,11.440433682599178,7998617.086110927,,7175.624295921848,34.38919630013124,579.5472283009132,,,,0.23977600562480528,30951.669425993485
4.8,307.99577883254125,306.83558223014353,306.48786057489974,298.3507561525486,11.486917237259888,7998663.09360229,,6934.4020863055175,34.395379484654505,580.2021871788941,,,,0.2635430080746329,23896.83676858594
6.0,308.25857164419426,306.9360714964552,306.58826890633134,298.45011305218355,11.632655163254753,7998711.7017878825,,6096.265415183883,34.3987760452755,580.3372339722721,,,,0.29023476971133094,17304.072704399998
7.199999999999999,308.6040574029484,306.9623119002283,306.61497857782336,298.48812902178753,11.896096308587403,7998763.0561121935,,4936.33384197404,34.40017267933546,579.5542222724785,,,,0.31861714497369076,11413.056541405665
8.4,309.0781734526422,306.9879160422174,306.63892732890133,298.4730958629986,12.330210466533913,7998817.316897151,,3931.6049935751494,34.399338340421934,582.3163781831046,,,,0.33867484861930885,6413.077073268887
9.6,309.731654775064,307.06811521007336,306.7155334781601,298.4653532818899,12.921933676663457,7998874.682229094,,3150.0620633272647,34.39838001550458,588.311625344975,,,,0.3440359885648846,2746.4451324473216
10.799999999999999,310.62793342320174,307.27357045044397,306.914428852855,298.5108150800166,13.68821658903778,7998935.382222712,,2579.9858362217133,34.39867506020332,599.2573008770349,,,,0.32361812558807507,628.7636510033129
12.0,311.87192451310847,307.90965755367665,307.5331273078694,298.7237433076375,14.643164898733517,7998999.725651732,,2353.4162878432735,34.40262757637169,628.2716909646016,,,,0.20889913660950105,3.8749843411721126e-28
0.0,304.96791666809173,0.0,0.0,0.0,0.0,7998489.797676358,,0.0,0.0,0.0,,,,0.0,0.0
1.2,306.00539552205527,303.701617645547,303.29491755647587,293.72492987140475,14.049191159371162,7998527.684226598,,4756.717242945275,34.22408974624159,678.6125561165023,,,,0.13977961861929367,33680.15685423789
2.4,306.75515694127193,304.64847382510675,304.2152612940847,294.0231184402066,14.793717011560375,7998567.283172561,,5222.558524509498,34.22927258886467,722.8507465856287,,,,0.17296988222286422,32007.6512493068
3.5999999999999996,307.2529292876965,305.40820901585,304.95371921234465,294.2624226985903,15.297831765189073,7998609.042454626,,5945.892423402299,34.23343056954175,758.3536259630981,,,,0.20777222620450422,28357.532805956635
4.8,307.59061584038653,305.97305492474413,305.5027434504995,294.4403649712098,15.626590078436607,7998653.510320738,,6777.70200093426,34.23652156704539,784.7533851238804,,,,0.2433288963183637,23232.771480417596
6.0,307.8883167598404,306.28589108058986,305.8068159752385,294.53892709804234,15.895002751092306,7998701.19860787,,6880.923620896824,34.23823337499952,799.376224997161,,,,0.28378791957081523,17612.680760290354
7.199999999999999,308.22009756195484,306.4235747297665,305.9406424123045,294.5823074081803,16.188053456807438,7998752.51859087,,6183.165018919417,34.23898672945827,805.8123006681146,,,,0.32318738775448613,11852.648512968748
8.4,308.6853961249303,306.3169494424282,305.83700427068476,294.54871405952423,16.60338981368045,7998807.775777629,,4691.505364248143,34.23840334162213,800.8280023449987,,,,0.3693223316079251,6895.326024240531
9.6,309.3806554278693,306.164250465468,305.6885831031794,294.5006075924895,17.2077219801551,7998867.2002476435,,3461.6843353235827,34.23756787412573,793.6901254267153,,,,0.4024571006383846,3024.097743954554
10.799999999999999,310.40542611466316,306.0745050610699,305.60135189666477,294.47233994017364,18.081870801179434,7998931.078437047,,2586.9351184239154,34.23707692507518,789.4949794726673,,,,0.4184683666422538,717.6307573483532
12.0,311.87192451310847,306.1298129638277,305.65511076477753,294.48978483120567,19.31878289828302,7998999.725651732,,1978.6218043218842,34.23737990779656,792.0796712104537,,,,0.41703158353650643,5.661744159001908e-28
,,,,289.15,18.767330563617218,,,3338.627610475533,34.481695236041716,739.5021628744624,,,,,
,,,,289.15,,,,,,29580.0865149785,,,,,
,,,,289.15,,,,,,,,,,,
,,,,289.15,,,,,,,,,,,
,,,,289.15,,,,,,,,,,,
,,,,289.15,,,,,,,,,,,
