x,TH_final,TW_H_final,TW_C_final,TC_final,dT,PH,dp_amb,alpha_i_final,alpha_o_final,Q3,mdot_vec,Tower inlet diameter,Air face velocity,Bu_c,Bu_j
0.0,339.10999999999996,0.0,0.0,0.0,0.0,8000000.0,21.97974723604668,0.0,0.0,0.0,0.10902203143039878,0,3,0.0,0.0
1.2,332.48484599868027,322.1179336938994,321.32010528128944,307.9683584853759,30.221992216322576,7999794.183300919,21.784246904954202,1217.6437902761418,53.22856455238084,1331.2423410542312,0.11097405263100796,,,0.014945652094744036,2.776505099860398e-05
2.4,327.207072434987,319.8257525344675,319.11169804068743,307.15536233999245,24.83230998897494,7999601.583335056,21.607336957564712,1487.768368858447,53.19963628226311,1191.4586656911713,0.10846624310940524,,,0.014528817662588856,39.859058596505804
3.5999999999999996,323.0539980717937,317.7086978238254,317.07042207393675,306.37718775072307,20.66781487199762,7999420.590813,21.446361723931425,1795.467512488869,53.17122833326664,1065.0155974509003,0.11152984095196734,,,0.014350808257242009,160.512517082276
4.8,319.80552300741647,315.83531306751235,315.26298552366865,305.6698130959747,17.47664218968191,7999249.769002244,,2135.836926586052,53.1449171987546,954.9755903299674,,,,0.014457753693353548,368.89038311811373
6.0,317.26733402311237,314.227734917787,313.7111638670743,305.0487060526588,15.037203983620145,7999087.878554672,,2503.024477898733,53.121454685507665,861.9412946428653,,,,0.014895650798051139,682.001805638718
7.199999999999999,315.27949459120924,312.8756323002118,312.4051727324295,304.5128816422221,13.171722361079105,7998933.875138472,,2890.7293839838626,53.10088405314936,785.0004919384147,,,,0.01572827460361571,1131.4172426826638
8.4,313.71534980472387,311.75012062259935,311.3169645545694,304.0479401709662,11.748794127826159,7998786.893085474,,3291.68835867051,53.082597527895054,722.7565337756791,,,,0.017068283253073694,1771.5503864896993
9.6,312.47893704424706,310.8233836882367,310.42031896458565,303.65424972046924,10.651956026938024,7998646.219763163,,3700.9299287494155,53.06686853219882,672.5466501688221,,,,0.019034824805237,2685.6520587536343
10.799999999999999,311.4986084107615,310.06945729593787,309.69106782347404,303.3376906681421,9.786136870845041,7998511.263107247,,4115.980739692078,53.05428729843918,631.3739636125084,,,,0.02176168831000564,3993.028758474004
12.0,310.71990100804396,309.46216765442256,309.1044314229602,303.09677298959997,9.085590665441885,7998381.522361116,,4534.475061260054,53.04499910933864,596.9123319355128,,,,0.025440570442718056,5864.72268950854
0.0,339.10999999999996,0.0,0.0,0.0,0.0,8000000.0,,0.0,0.0,0.0,,,,0.0,0.0
1.2,331.8462406330438,319.1409050767689,318.2453006312927,303.1825030806592,34.982687905232126,7999788.1581437895,,1144.5080555064599,52.965519475748415,1494.3896955898626,,,,0.019311229914985042,3.402266329285021e-05
2.4,326.13107234834837,317.19428901354394,316.39052854356186,302.87193611572496,28.52822536973497,7999591.354277072,,1422.7632283633568,52.96369559744029,1341.1404667908455,,,,0.019074197048217032,49.95182127437926
3.5999999999999996,321.7249913462913,315.34244867537745,314.62449248920933,302.54825301206233,23.53384215604092,7999407.736016973,,1745.8574726556678,52.96024341226424,1197.9689604190773,,,,0.019227965114747746,206.19747689335705
4.8,318.36776279434713,313.6829519612893,313.04067279762296,302.23642360387174,19.736961151434798,7999235.610943524,,2107.2377600479535,52.95582461230322,1071.6956226856619,,,,0.019914419082609932,488.15866364964864
6.0,315.82145717314387,312.2590306122292,311.68061557038135,301.9497430106298,16.880262201249593,7999073.508151938,,2497.3056868960794,52.950868156334714,965.1330815432808,,,,0.0213173410812161,937.1551406519969
7.199999999999999,313.88955442157953,311.0719248054368,310.545620032033,301.69050224994135,14.74405233775019,7998920.192637349,,2904.1224088841473,52.94550214251865,878.1828117085217,,,,0.023723108148862727,1632.7181789458602
8.4,312.418762216684,310.0963124349133,309.6112634048347,301.4493159693145,13.160112059961477,7998774.651103977,,3311.6977373746613,52.93937765403611,809.3442100056575,,,,0.027668565035544972,2726.561952894875
9.6,311.29528105200785,309.3047865305117,308.8522284643287,301.23612507462565,11.97868452326361,7998636.059675375,,3701.9817737514,52.93334005734376,755.1303638349519,,,,0.03405837135444628,4499.881374236027
10.799999999999999,310.43591068795195,308.6685363438509,308.24224744050616,301.0675810451764,11.07698671607568,7998503.739992925,,4050.8190909642917,52.92865698225194,711.2981045641842,,,,0.044649743535145864,7489.81733497487
12.0,309.7787460844224,308.1541102790622,307.75012836848305,300.9505550983218,10.368814761368412,7998377.117299433,,4318.091304231424,52.926041959148485,674.0770520134253,,,,0.06346327912407028,12806.882573714445
0.0,306.71607456728583,0.0,0.0,0.0,0.0,7997261.528577508,,0.0,0.0,0.0,,,,0.0,0.0
1.2,307.0917808058417,305.7115495509171,305.2696886322952,297.8083617419203,10.42150489312138,7997338.718333501,,7736.637196848379,52.75535878026955,737.2812935020536,,,,0.08112268861600999,18890.231497940524
2.4,307.3683316566319,306.12192970225,305.6704850159435,298.0489261261973,10.535792651879149,7997419.166883036,,8505.42144045274,52.76650612884815,753.2725983317894,,,,0.0918837786983698,16458.625035507208
3.5999999999999996,307.5877059157265,306.42873994979146,305.9707568812432,298.2401263704956,10.612144497978079,7997503.338495713,,9112.533826258972,52.775532308747096,764.1824269795458,,,,0.10331241434812745,13709.042816196621
4.8,307.79053436488596,306.63691488617405,306.17519001920635,298.38240823389697,10.692167200040046,7997591.608583872,,9161.433697614148,52.78242381003764,770.4259253651163,,,,0.11540349233432122,10813.485811243008
6.0,307.9969897672143,306.79282169331105,306.32773897749144,298.4789525543621,10.810321166679614,7997684.293758493,,8819.562573367448,52.786969690939834,776.0287722681431,,,,0.12597082377075344,7852.824077634167
7.199999999999999,308.2351877405312,306.86950638993477,306.4031027668926,298.5324046692817,10.983145192254426,7997781.761580479,,7811.268765030111,52.78957116385549,778.23281450614,,,,0.13808241646174005,5229.9303369921645
8.4,308.5403932503171,306.8777930649338,306.4112801025799,298.538776549026,11.248794616417854,7997884.271134714,,6450.125297015068,52.789889204906515,778.4152561089384,,,,0.1511369924020458,3032.5482164128184
9.6,308.94639492626425,306.87952833019403,306.411908456287,298.520549147539,11.625942484071857,7997992.089402256,,5237.921370108508,52.78875706127946,780.262229102872,,,,0.16123782920088958,1354.1817686114878
10.799999999999999,309.4889323840273,306.9145987942051,306.4444150978257,298.50963726263205,12.118813482826681,7998105.527291665,,4262.280633358524,52.78777951534791,784.5401778112994,,,,0.16651560033565407,330.9730522748058
12.0,310.21057894893585,307.0204064148511,306.54524482021924,298.52647215131583,12.749003098025355,7998224.933888424,,3506.189748058976,52.78787949245108,792.8462105553181,,,,0.16525943200519216,2.6916282688015697e-28
0.0,305.39464692042327,0.0,0.0,0.0,0.0,7997257.642353079,,0.0,0.0,0.0,,,,0.0,0.0
1.2,306.18330529657015,304.1396213576017,303.638736135234,295.15648384496444,12.135734186014531,7997332.897544697,,6340.226707573736,52.60590229273349,835.7681998982398,,,,0.06651289042887899,15972.72041625032
2.4,306.7793004646765,304.8690897675951,304.33769429205756,295.33960103251803,12.736502364364299,7997411.159021911,,6881.388024255268,52.61075599742126,886.677067310098,,,,0.08022554141871112,14840.441678469133
3.5999999999999996,307.20297869540553,305.47461336338796,304.91788858252835,295.49162220590654,13.170328477087764,7997493.084852882,,7664.278450036975,52.61478464015762,928.9410970668253,,,,0.09441390924445897,12950.953834155662
4.8,307.5039394479048,305.9520561568688,305.37535773916693,295.6114976466353,13.472710248337535,7997579.435797901,,8591.448429324,52.617960872350075,962.2687533609986,,,,0.10858135980556632,10516.2557236503
6.0,307.7591416257128,306.25644688917555,305.66701350674504,295.68792924437895,13.712575914619322,7997670.996022772,,8949.176976789038,52.619985767409574,983.5180895037446,,,,0.12460020993955681,7954.246519658756
