x,TH_final,TW_H_final,TW_C_final,TC_final,dT,PH,dp_amb,alpha_i_final,alpha_o_final,Q3,mdot_vec,Tower inlet diameter,Air face velocity,Bu_c,Bu_j
0.0,338.84,0.0,0.0,0.0,0.0,8000000.0,21.442552216771045,0.0,0.0,0.0,0.049898336870586084,0,3,0.0,0.0
1.2,328.84417082354827,315.3314815189944,314.7592869929543,304.6551167500586,30.926905924067967,7999949.522215183,21.311993493213212,645.3625430752983,50.3693713236964,954.7536392069422,0.0506016631295055,,,0.13579480568051025,0.00022202663959181474
2.4,321.7661146057086,313.4025047050897,312.9048783076983,304.11510824278207,22.70324111554379,7999904.088807916,21.208135616125702,872.8524361544954,50.35591693011866,830.3305820866519,0.04985956467816273,,,0.13979794608182694,344.7928828625805
3.5999999999999996,316.9904995872696,311.62330203048555,311.19603449889934,303.6473902331934,17.03018529606976,7999862.864163931,21.133030428283885,1150.2664420155795,50.3450098225751,712.9310263191907,0.0506404353218692,,,0.15128736156596356,1534.3576909273156
4.8,313.84901532529693,310.1611550154732,309.79349117862085,303.29693411146104,13.24085297202231,7999825.101193422,,1459.6919751302164,50.33773135814808,613.4773582657276,,,,0.17626850731665658,4052.5926904903367
6.0,311.8031956620186,309.06984120074867,308.750352927031,303.10482938680343,10.692811935072882,7999790.183947541,,1775.7401931671789,50.33576939715667,533.0924679500284,,,,0.22443832819934628,9042.534258410516
7.199999999999999,310.47779708567197,308.3420803819994,308.06282734863873,303.1289012797812,8.86077103962532,7999757.6169602815,,2083.3693438117057,50.342068431359806,465.9566593840235,,,,0.30618719079367734,18611.285100487024
8.4,309.6043719385489,307.8516752067615,307.6028731686037,303.2076101407002,7.590044085006525,7999727.009731695,,2372.507632214541,50.34943439560825,415.14666881731364,,,,0.43781540585582024,36217.86112214063
9.6,309.0065474744858,307.60421029618334,307.3745634862946,303.31827949314885,6.685495480268003,7999698.078982603,,2818.2081935291794,50.356692862960614,383.18459461120216,,,,0.5131952661771255,57322.366992235926
10.799999999999999,308.5843275137948,307.46756093265276,307.24994071741725,303.40649594954124,6.050681703507053,7999670.629313803,,3421.544355725528,50.36205396099582,363.1172320814905,,,,0.533337404109597,79690.1496117076
12.0,308.2762010010223,307.3735100388321,307.1627351315214,303.4403614033725,5.630825603198673,7999644.522445175,,4164.142288689772,50.36440235783927,351.6952727093324,,,,0.5223483274159566,102430.36341515818
0.0,338.84,0.0,0.0,0.0,0.0,8000000.0,,0.0,0.0,0.0,,,,0.0,0.0
1.2,328.45293864907666,312.50585750398324,311.9003644790777,301.17524222535366,34.312944105108045,7999948.34397133,,597.9601424727454,50.21480668767816,1010.3149239026017,,,,0.1822821588527628,0.0002711122383125986
2.4,321.1235925826619,311.03947272663834,310.5076564990587,301.08869495538727,25.31716860553155,7999902.096994058,,807.5653178323904,50.22077403388786,887.3791264332027,,,,0.1998004125064406,446.78974836917115
3.5999999999999996,316.27258986263865,309.6085420950089,309.15100249729704,301.04885336764534,19.040892627821336,7999860.379605766,,1050.9135428917737,50.22884230287405,763.4424590477105,,,,0.2420817991148251,2182.2794371144337
