x,TH_final,TW_H_final,TW_C_final,TC_final,dT,PH,dp_amb,alpha_i_final,alpha_o_final,Q3,mdot_vec,Tower inlet diameter,Air face velocity,Bu_c,Bu_j
0.0,338.84,0.0,0.0,0.0,0.0,8000000.0,21.058415452032825,0.0,0.0,0.0,0.049862502099812335,0,3,0.0,0.0
0.4,335.51741628260163,320.0051878178005,319.46894922191797,309.96654496132965,28.86999989631579,7999982.604247363,20.947215658234704,651.8976043516519,50.05542156942706,298.25273741583305,0.05063749786739559,,,0.09238964455053807,0.0001627669226586238
0.8,332.52123782726744,319.2439324447245,318.73404200241924,309.69710185444933,25.898615887843164,7999965.767847158,20.861310916857235,720.4741893100519,50.04754702614478,283.5980500894268,0.04972476832770995,,,0.0903490333201045,25.924860689442077
1.2000000000000002,329.834185528502,318.47858496633586,317.9949958396174,309.42280097815376,23.249999617403887,7999949.458344716,20.802003722015208,795.0296302813721,50.03945823806255,268.9694137633539,0.05077523164612261,,,0.0884024664749311,103.12590967018295
1.6,327.4356953592344,317.7204105529923,317.26272441851813,309.14835520582176,20.901603140901784,7999933.643607878,,875.4742266320433,50.03130751387865,254.56232261249158,,,,0.08658746224708061,230.6312669716975
2.0,325.3030242888672,316.9795986464313,316.54710399581063,308.8781061852294,18.828398031396205,7999918.292277625,,961.6274190748593,50.02323589787732,240.5509682436928,,,,0.08493576742532728,407.52715839626137
2.4000000000000004,323.4123583833127,316.26475409848933,315.8564807133597,308.6158229115235,17.004137528092656,7999903.374146182,,1053.235627685621,50.015368595589514,227.07924355006958,,,,0.08347250214410959,633.1927001778074
2.8000000000000003,321.7398005122847,315.58257777145155,315.19735830982023,308.3645139024349,15.402567841669907,7999888.8604476545,,1149.9903100047,50.00780623384494,214.25678762680096,,,,0.08221669237234473,907.493849300336
3.2,320.262160396864,314.9378043890675,314.5743363271967,308.1263717828176,13.998368960677794,7999874.724059124,,1251.54572117802,50.000624600076186,202.1587876307878,,,,0.08118212225212523,1230.931706872253
3.6,318.9575295527663,314.33333306669584,313.9902357931956,307.90282016617294,12.767810330890029,7999860.939618941,,1357.534853770215,49.993872842198755,190.8286755886126,,,,0.08037832367243138,1604.748542410364
4.0,317.8056461485895,313.7704731946702,313.44633683992134,307.69460407259635,11.689152339775205,7999847.48357412,,1467.5823059477218,49.98758080194854,180.28272467798763,,,,0.07981164861609064,2031.001355454142
4.4,316.78808362838834,313.2492396541948,312.9426640038672,307.5019014416847,10.742843234273778,7999834.334171488,,1581.3136063834188,49.98175606688418,170.51556467220936,,,,0.07948639329860409,2512.6172707884652
4.800000000000001,315.8883033276155,312.76865437011077,312.4782777997488,307.32443949948026,9.911553885171315,7999821.471407056,,1698.3612460651998,49.97639362515174,161.50573210096215,,,,0.07940586354458544,3053.444588715687
5.2,315.0916130471791,312.3270392392138,312.0515593713098,307.16163339122414,9.180070494511426,7999808.876946275,,1818.3707944539742,49.97147735497225,153.2202742460359,,,,0.07957286308633724,3658.2924044444985
5.6000000000000005,314.3850668280542,311.922279980799,311.6604683073052,307.01273791489643,8.535090894431335,7999796.534024969,,1941.0099150812696,49.966985059932604,145.61810529905725,,,,0.07998938623930864,4332.934156373232
6.0,313.7573301902938,311.5520329875336,311.3027447245016,306.8769660647584,7.9650037045656745,7999784.42733826,,2065.9783789247153,49.962894960062805,138.65265843473705,,,,0.08065601961367154,5084.066779893268
6.4,313.1985338413996,311.21391624755046,310.976098841707,306.7536533696865,7.459585878427106,7999772.542922095,,2193.031321926181,49.95919261596141,132.27263547226764,,,,0.08156939630602789,5919.096188961928
6.800000000000001,312.70010207240404,310.90547628747925,310.6781662940742,306.6420071856499,7.010132446753516,7999760.868034379,,2321.9449799159333,49.95585546506013,126.42847480766628,,,,0.082727357784478,6846.340499528493
7.2,312.254567152957,310.6241033103934,310.40640926209704,306.5407568595589,6.6096699579931055,7999749.391047796,,2452.4353809830845,49.95283952906163,121.08014296445748,,,,0.08413903983420569,7875.9245592900825
7.6000000000000005,311.85546676703694,310.3675559919655,310.15867247398336,306.44926760824313,6.251601879432258,7999738.101347303,,2584.3485208199977,49.95012952273457,116.17977807713939,,,,0.08580062682250462,9018.03686208
8.0,311.4971669174302,310.1334080867622,309.93258655182075,306.36617089352745,5.9310726315633815,7999726.98923661,,2717.3819314420793,49.947675348755745,111.6957508220039,,,,0.08772918413405963,10285.868775580286
8.4,311.1747417404238,309.9192966916908,309.7258315002879,306.2899008358716,5.644236006536687,7999716.045866283,,2851.1402084637707,49.94541703125541,107.604196038031,,,,0.08995523709366558,11695.931988441886
8.8,310.883930850965,309.7234088639085,309.53666317301156,306.2199309816869,5.386812628608595,7999705.263159512,,2985.466411054929,49.94334138573981,103.86684953814209,,,,0.09248522566284267,13264.05128818747
9.200000000000001,310.6210296134627,309.54396634812485,309.363356030407,306.15546758049373,5.155450760920758,7999694.633735813,,3120.1218649392304,49.94142153030161,100.45439121927171,,,,0.09533759777401264,15009.160695295957
9.600000000000001,310.38285822518344,309.37972340705875,309.2047467409691,306.09681019855987,4.946153795160001,7999684.150832805,,3255.236746372827,49.9396809458902,97.32098747982299,,,,0.09849273169354421,16946.247396764753
10.0,310.16666707309196,309.2294463833722,309.05966804365585,306.043969090892,4.755741096670704,7999673.808225193,,3390.901840675351,49.93812883153966,94.42970900333417,,,,0.10193572787738377,19091.104796044987
10.4,309.97007074652805,309.0920075733382,308.9270524559613,305.99694559798246,4.581458049140338,7999663.600156506,,3527.246929694147,49.936773165209175,91.74706124748077,,,,0.10564683519586328,21458.77725452343
