x,TH_final,TW_H_final,TW_C_final,TC_final,dT,PH,dp_amb,alpha_i_final,alpha_o_final,Q3,mdot_vec,Tower inlet diameter,Air face velocity,Bu_c,Bu_j,Bu_p
0,0,0,0,0,0,8000000,21.443111730059,0,0,0,0.049898705302914,0,3,0.135614126695442,0.000221506202038,0.000180898830023
1.2,329.04319622822,315.385906103562,314.81212637906,304.680139784925,31.141214529413,7999949.39377847,21.3123054341995,640.915036240285,50.3702386328678,957.398673276698,0.050601294696977,,,0.139407032953393,343.652648804765,0.000224070682475
2.4,321.905423045873,313.457615779107,312.958439866514,304.141464495123,22.850762384232,7999903.85044393,21.2082778010308,867.25990278558,50.3568470438003,832.916075662293,0.049857894778071,,,0.150518348232614,1526.65822271869,0.000278070196578
3.6,317.085408889053,311.673103083151,311.244516388831,303.672705177226,17.125989565563,7999862.53303151,21.1330756001025,1143.88968757218,50.3459258049847,715.132157849279,0.050642105221788,,,0.174663904948288,4019.45495637202,0.000349755510389
4.8,313.913716344783,310.205065537447,309.836446987373,303.323151094827,13.2973431343386,7999824.69134091,,1453.56051609482,50.3387344210688,615.070375818031,,,,0.2217565209824,8949.25234441543,0.000452637975995
6,311.846736453681,309.101898016331,308.781571589469,303.121305666088,10.7330049825795,7999789.70657029,,1770.00181879992,50.3363687647784,534.490995400667,,,,0.30094371666343,18350.810368313,0.000595865227237
7.2,310.507230138762,308.367340436042,308.087401605333,303.141403236755,8.88684125944042,7999757.08145974,,2080.14049640606,50.3425162713335,467.100968692251,,,,0.431362639390169,35795.1563808181,0.000796903136119
8.4,309.624911486982,307.868418957272,307.619193015686,303.216470390333,7.60745917125229,7999726.42330597,,2367.63633027387,50.3497598839167,415.853986557173,,,,0.509959832080809,57004.0068366492,0.000913091579737
9.6,309.021418508886,307.613159529828,307.383332251691,303.323878287867,6.69815060652883,7999697.44649659,,2805.98095234086,50.3569100656593,383.485720725363,,,,0.532363940216728,79504.8248833634,0.000944810760958
10.8,308.595286752579,307.472564131052,307.254839570484,303.409561016482,6.06084899678183,7999669.95413309,,3402.90924461791,50.3621718258892,363.291340843816,,,,0.522746584563907,102397.261149685,0.000923520472352
12,308.284455030812,307.472564131052,307.165749452902,303.442039701199,5.63898473760571,7999643.80727445,,4140.11234188443,50.3644644423916,351.821939687499,,,,0.181775539486012,0.000270146290239,0.000223904262989
0,0,0,0,0,0,8000000,,0,0,0,,,,0.198748535108736,444.466005221795,0.000292143299383
1.2,328.651714771455,312.549043850194,311.9420597296,301.190627384469,34.5364816890851,7999948.21329634,,594.059841170309,50.2152774285425,1012.80293973794,,,,0.239582450202742,2163.31158661534,0.000394654170704
2.4,321.26029535562,311.085763569379,310.552373082303,301.105630010506,25.4727606335658,7999901.85423586,,802.863819608347,50.2213008686867,890.005907913353,,,,0.368070736855887,6950.79803648281,0.000607584034859
3.6,316.361999777203,309.653762006917,309.194724880549,301.066147626574,19.141208968281,7999860.04326928,,1046.54270847652,50.2293944400337,765.941208772209,,,,0.698001862548886,19500.4685598656,0.001043992384462
4.8,313.272774628928,308.340275502058,307.952184672087,301.081287870332,14.9164972215287,7999821.93811282,,1250.92893551708,50.2394013341536,647.561476777765,,,,0.755183304137397,34233.9964797209,0.001162687307397
6,311.35272406292,307.324647971504,306.995693700134,301.173137167217,12.1401223712073,7999786.80538262,,1376.83184652451,50.2511659269042,548.887263754054,,,,0.753337957969438,52523.8968422664,0.001194021579052
7.2,310.076260144472,307.100508102928,306.797665197743,301.438880836807,10.1966805783683,7999754.12985175,,1749.49144113343,50.2660962498837,505.318301187587,,,,0.718387554167753,73405.3341955227,0.001165383278847
8.4,309.225735946605,307.025119053947,306.740242868763,301.700752892906,8.81665013839847,7999723.60174557,,2264.96805137275,50.2797746999242,475.339350819829,,,,0.660270955763102,94994.0512989469,0.001087032229297
9.6,308.655572961283,307.01441636336,306.74211404206,301.926150494942,7.84265211201847,7999694.98158116,,2951.358872384,50.2911580851582,454.358824524485,,,,0.588123386070973,115028.704900995,0.000977825884124
10.8,308.265691031396,307.021785004611,306.757573626348,302.085446251418,7.17871638368894,7999668.08215918,,3833.69490336947,50.2990928023425,440.858420459643,,,,0.068828281030982,17653.2720966535,0.000656429085783
12,307.982210862116,307.007734427235,306.748232470561,302.159732606981,6.75342138195936,7999642.76571464,,4853.69894505392,50.3029141621246,433.000363164002,,,,0.097196644072421,19587.6419498019,0.000793659240094
0,0,0,0,0,0,7999430.31508944,,0,0,0,,,,0.135082301834422,20673.9225891267,0.000928958580942
13.2,301.003047323816,299.850180960839,299.7247166715,297.498124008815,3.370103800891,7999446.42439651,,4116.53233294741,50.1182919608388,209.34748834814,,,,0.184287709341917,20480.014562152,0.001047495892588
14.4,302.169983265848,300.755557487064,300.601114460005,297.860858849437,4.19551388510115,7999462.77430974,,3880.34174912928,50.130281142854,257.700896239561,,,,0.247487868175804,18774.5661366808,0.001111762067322
15.6,303.409601812489,301.750651088877,301.565097226887,298.273729569688,5.0805230405465,7999479.44565,,3728.00059752211,50.1441643687906,309.611883716201,,,,0.323094911262469,15310.4168296305,0.001109672725128
16.8,304.623666216247,302.786382816784,302.569335734099,298.720492092741,5.95636436306984,7999496.54466234,,3683.33144476912,50.1594594475048,362.16091335715,,,,0.4066762968146,10487.3381172678,0.001041009791742
18,305.692999892886,303.784770267814,303.538462936971,299.172116782216,6.73540866097244,7999514.20905469,,3743.77263939024,50.1752451548891,410.984044635215,,,,0.491414947658727,5393.27333643937,0.00092722231686
19.2,306.526820741038,304.684809797235,304.413038918904,299.596742213848,7.33978675130084,7999532.61358088,,3981.42064253858,50.1903416344483,453.472068492017,,,,0.58589174757257,1513.9291496749,0.00094798894935
20.4,307.107871708439,305.440127419225,305.147765560708,299.967942921374,7.73862989443126,7999551.97312865,,4431.98634964931,50.2037471971594,487.829812956863,,,,0.675525655150072,1.38923337151943E-27,0.001076302772214
21.6,307.492357225786,306.032137786008,305.724212541942,300.269854188908,7.96680573576288,7999572.54307483,,5070.07836535445,50.2147972598413,513.798602135243,,,,0.042432946635755,10934.1707620106,0.000489679222983
22.8,307.800767524994,306.413564864244,306.096353457366,300.478384973882,8.13295470895184,7999594.61703194,,5371.14949714977,50.2226174475248,529.293328626006,,,,0.064736253164214,13126.5630591498,0.000637662830257
24,308.122405108332,306.622374962646,306.299482650014,300.581326522613,8.36230912532812,7999618.39679882,,5033.72200118668,50.2263313308754,538.772387024971,,,,0.0970917070465,14978.117322312,0.000806733683243
0,0,0,0,0,0,7999430.37594534,,0,0,0,,,,0.142980296549053,16047.8313373686,0.000983253286227
13.2,299.407421669568,298.537100262061,298.44100983134,296.734651763777,2.53809623131906,7999446.66259394,,4525.24030181731,50.0888207761564,160.334788775429,,,,0.206040633521476,15819.7361262551,0.001142300983378
14.4,300.472623085835,299.298374097974,299.171631685338,296.921143970025,3.404450392689,7999463.12213866,,4123.87582669294,50.0929008667818,211.48014220508,,,,0.289872355271269,13917.9037936935,0.001231537940634
